Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Ондатра (выхухоль);162;20,76;8,1;0
Ондатра (выхухоль), запеченная;234;30,09;11,74;0
Опоссум, запеченный;221;30,2;10,2;0
Печень баранья;101;18,7;2,9;0
Печень баранья;139;20,38;5,02;1,78
Печень баранья, жаренная  на сковороде;238;25,53;12,65;3,78
Печень баранья, тушеная;220;30,57;8,81;2,53
Печень северного оленя карибу, (Аляска);122;15;3,9;6,8
Поджарка из баранины, по 1-408;409;19,5;35,1;3,9
Поджелудочная железа баранья;152;14,84;9,82;0
Поджелудочная железа баранья тушеная;234;22,83;15,12;0
Почки бараньи;77;13,6;2,5;0
Почки бараньи;97;15,74;2,95;0,82
Почки бараньи, тушеные;137;23,65;3,62;0,99
Рагу из баранины, по 1-430;152;5,1;10,1;10,1
Рагу из кролика, по 2-10;123;6,4;6,1;10,4
Ребра, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, жаренная;341;21,82;27,53;0
Ребра, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, жаренная на открытом огне;340;23,06;26,82;0
Ребра, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, сырая;342;15,32;30,71;0
Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, жаренная;253;22,06;18,29;0,04
Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь дл 1/8'' жира, жаренная;317;19,86;25,74;0
Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь дл 1/8'' жира, сырая;311;15,87;27;0
Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, сырая;240;18,12;18,52;0,13
Ребра, баранина, Новая Зеландия, замороженная, только мясо, жаренная;196;24,42;10,16;0
Ребра, баранина, Новая Зеландия, замороженная, только мясо, сырая;160;20,65;8,61;0
Рубец бараний;82;11,5;4;0
"Рулька, баранина, мясо и жир, обрезь до 1/4"" жира, отборная, сырая";201;18,91;13,38;0
"Рулька, баранина, мясо и жир, обрезь до 1/4"" жира, отборная, тушеная";243;28,37;13,46;0
"Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8"" жира, сырая";223;18,04;16,15;0
"Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8"" жира, тушеная";258;26,97;15,83;0
Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, сырая;183;20,09;11,38;0,09
Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, тушеная;258;26,97;15,83;0
Рулька, баранина, Новая Зеландия, замороженная, только мясо, сырая;122;22,05;3,77;0
Рулька, баранина, Новая Зеландия, замороженная, только мясо, тушеная;209;33,31;8,4;0
Селезенка баранья;101;17,2;3,1;0
Селезенка баранья, тушеная;156;26,46;4,77;0
Сердце баранье;86;13,5;3,5;0
Сердце баранье;122;16,47;5,68;0,21
Сердце баранье, тушеное;185;24,97;7,91;1,93
Фарш из баранины;282;16,56;23,41;0
Фарш из баранины, жаренный на открытом огне;283;24,75;19,65;0
Фарш из мяса белки (Аляска);111;19,3;3,8;0
Фарш из мяса бизона;223;18,67;15,93;0
Фарш из мяса бизона, жаренный на сковороде;238;23,77;15,13;0
Фарш из мяса зубра пастбищного;146;20,23;7,21;0,05
Фарш из мяса зубра пастбищного, приготовленный;179;25,45;8,62;0
Фарш из мяса лося;172;21,76;8,82;0
Фарш из мяса лося, жаренный на сковороде;193;26,64;8,74;0
Фарш из мяса оленя (лани);157;21,78;7,13;0
Фарш из мяса оленя (лани), жаренный на сковороде;187;26,45;8,22;0
Шницель отбивной из баранины, по 1-416;333;21,8;23,2;9,1
Ягнятина;196;17,2;14,1;0
Ягнятина, лопаточная часть;259;16,63;20,86;0
Ягнятина, лопаточная часть жаренная на открытом огне;278;23,08;19,94;0
Ягнятина, лопаточная часть только мясо;151;19,29;7,63;0
Ягнятина, лопаточная часть только мясо, жаренная на открытом огне;211;25,48;11,32;0
Ягнятина, лопаточная часть только мясо, запеченная;209;24,61;11,57;0
Ягнятина, лопаточная часть, запеченная;281;22,25;20,61;0
Ягнятина, лопаточная часть, только мясо, тушеная;288;32,35;16,64;0
Ягнятина, лопаточная часть, тушеная;345;28,51;24,73;0
Ягнятина, окорок;272;16,94;22,11;0
Ягнятина, окорок, запеченный;292;24,63;20,67;0
Ягнятина, окорок, только мясо, запеченный;204;28,35;9,17;0
Ягнятина, плечевая часть;260;16,79;20,9;0
Ягнятина, плечевая часть, жаренная на открытом огне;281;24,44;19,55;0
Ягнятина, плечевая часть, запеченная;279;22,53;20,24;0
Ягнятина, плечевая часть, только мясо;132;19,99;5,2;0
Ягнятина, плечевая часть, только мясо, жаренная на открытом огне;200;27,71;9,02;0
Ягнятина, плечевая часть, только мясо, запеченная;192;25,46;9,26;0
Ягнятина, плечевая часть, только мясо, тушеная;279;35,54;14,08;0
Ягнятина, плечевая часть, тушеная;346;30,39;24;0
Язык бараний;195;12,6;16,1;0
Язык бараний;222;15,7;17,17;0
Язык бараний тушеный;275;21,57;20,28;0
Язык оленя карибу (Аляска);260;13,7;22,8;0
