Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
"TACO BELL, буррито ""SUPREME"" с говядиной";183;7,03;6,8;19,67
"TACO BELL, буррито ""SUPREME"" с курицей";179;9,84;6,42;18,11
"TACO BELL, буррито ""SUPREME"" со стейком";183;9,13;7,27;17,92
TACO BELL, буррито с бобами;209;7,35;6,05;27,03
TACO BELL, мягкое тако (тако с пшеничной лепешкой) с говядиной;206;9,25;9,75;17,33
TACO BELL, мягкое тако (тако с пшеничной лепешкой) с курицей;189;13,3;6,35;18,49
TACO BELL, мягкое тако (тако с пшеничной лепешкой) со стейком;225;11,81;12,1;15,62
TACO BELL, начо (картофельные чипсы);350;4,32;21,5;31,71
TACO BELL, начо (картофельные чипсы) с соусом сюприм;246;7,59;13,65;23,09
TACO BELL, Оригинальное тако с говядиной;229;8,86;12,7;15,95
TACO BELL, салат тако;170;6,69;9,17;12,1
"WENDY'S, гамбургер ""CLASSIC SINGLE"", без сыра";213;12,63;10,6;15,52
"WENDY'S, гамбургер ""CLASSIC SINGLE"", с сыром";221;14,87;11,6;12,8
"WENDY'S, гамбургер ""Jr. Hamburger"", без сыра";243;12,62;8,75;26,75
"WENDY'S, гамбургер ""Jr. Hamburger"", с сыром";256;13,06;11,5;23,57
"WENDY'S, замороженные десерты на каждый день ""Frosty Dairy Dessert""";132;3,49;2,6;20,32
"WENDY'S, классический двойной сэндвич ""CLASSIC DOUBLE"", с сыром";241;16,52;14,2;10,61
WENDY'S, куринные нагетсы;326;16,46;22,55;14,31
WENDY'S, сэндвич с куриным филе по-домашнему (Homestyle Chicken Fillet Sandwich);214;13,78;8,1;20,25
WENDY'S, сэндвич с куриным филе, приготовленным на гриле (Ultimate Chicken Grill Sandwich);179;14,73;5;17,78
Легкое мягкое мороженое, смешанное с конфетами из молочного шоколада;182;4,02;6,46;26,62
Легкое мягкое мороженое, смешанное с кусочками печенья;169;3,97;5,66;25,45
Макдональдс, Бэкон Ранч, салат без цыпленка;61;4,14;3,64;2,7
Макдональдс, Бэкон Ранч, салат с цыпленком гриль;81;10,28;3,14;2,64
Макдональдс, Сайд Салат;20;1,03;0,19;2,7
Пицца, с мясом и овощами, на растущем корже, замороженная, приготовленная;271;12,63;11,75;26,48
Пицца, с мясом и овощами, на стандартном корже, замороженная, приготовленная;276;11,28;14,43;22,94
Пицца, с паперони, на стандартном корже, замороженная, приготовленная;274;14,38;13,13;22,69
Пицца, с сыром, замороженная, приготовленная;268;10,36;12,28;26,82
Пицца, с сыром, на растущем корже, замороженная, приготовленная;260;12,37;8,78;30,41
"Сэндвич с сосиской ""Sausage Griddle Cake Sandwich""";318;8,41;17,76;30,25
"Сэндвич с яйцом, сыром и беконом ""Griddle Cak""";272;12,03;13,19;25,39
"Сэндвич с яйцом, сыром и сосиской ""Griddle Cak""";291;10,77;17,73;21,44
Фаст фуд, жареный цыпленок, бедрышки, мясо с кожицей, в панировке;274;19,23;18,07;8,58
Фаст фуд, жареный цыпленок, бедрышки, только мясо, без кожицы и без панировки;178;23,21;9,41;0,24
Фаст фуд, жареный цыпленок, голень, мясо с кожицей, в панировке;267;21,13;16,92;7,09
Фаст фуд, жареный цыпленок, голень, только мясо, без кожицы и без панировки;172;26,24;7,41;0
Фаст фуд, жареный цыпленок, грудки, только мясо, без кожицы и без панировки;153;27,93;4,54;0
Фаст фуд, жареный цыпленок, кожа в панировке;398;14,11;29,22;19,26
Фаст фуд, жареный цыпленок, крылышки, мясо с кожицей, в панировке;310;21,14;20,09;11,09
Фаст фуд, жареный цыпленок, крылышки, только мясо, без кожицы и без панировки;215;28,77;10,2;2,13
Фаст фуд, клаб сэндвич (трехслойный), с курицей-гриль, беконом, томатами, сыром, салатом и майонезом;220;17,19;8,05;18,67
Фаст фуд, клаб сэндвич (трехслойный), с хрустящей курицей, беконом, томатами, сыром, салатом и майонезом;257;15,38;11,76;21,41
Фаст-фуд, английский кекс, с сыром и сосиской;338;13,28;20,67;24,78
Фаст-фуд, английский кекс, с яйцом, сыром и канадским беконом;228;13,64;9,66;21,27
Фаст-фуд, английский кекс, с яйцом, сыром и сосиской;286;13,38;18,1;17,24
Фаст-фуд, бисквит с ветчиной;342;11,85;16,3;38,05
Фаст-фуд, бисквит с сосиской;371;9,67;24,42;29,59
Фаст-фуд, бисквит с яйцом и беконом;305;11,33;20,73;18,56
Фаст-фуд, бисквит с яйцом и ветчиной;233;10,64;14,08;15,97
Фаст-фуд, бисквит с яйцом и сосиской;312;11,13;20,77;20,85
Фаст-фуд, бисквит с яйцом, сыром и сосиской;301;12,01;17,48;24,24
Фаст-фуд, бублик с отбивной, яйцом и сыром, приправленный;295;12,98;16,97;22,44
Фаст-фуд, бублик со стейком, яйцом и сыром, приправленный;282;15,95;14,07;22,79
Фаст-фуд, буррито с бобами;206;6,48;6,22;32,92
Фаст-фуд, буррито с бобами и мясом;191;11,52;7,47;16,52
Фаст-фуд, буррито с бобами и сыром;205;7,35;6,05;27,03
Фаст-фуд, буррито с бобами, сыром и говядиной;180;7,03;6,8;19,67
Фаст-фуд, гамбургер, большой, с одной котлетой, приправленный;256;15,68;11,6;21,04
Фаст-фуд, гамбургер, двойной, с большой котлетой, овощами и майонезом, приправленный;252;13,94;15,66;12,34
Фаст-фуд, гамбургер, двойной, с одной стандартной котлетой, с приправами и фирменным соусом;259;12,17;13,3;21,29
Фаст-фуд, гамбургер, с одной большой котлетой, овощами и майонезом, приправленный;226;11,34;12,37;15,83
Фаст-фуд, гамбургер, с одной стандартной котлетой, неприправленный;297;16,52;12,01;29,8
Фаст-фуд, гамбургер, с одной стандартной котлетой, приправленный;263;13,3;10,18;27,77
Фаст-фуд, гренки по-французски;340;6;17,74;39,81
Фаст-фуд, драники;272;2,58;17,04;26,18
Фаст-фуд, картошка фри, жаренная в растительном масле;312;3,43;14,73;37,64
Фаст-фуд, картошка-пюре;89;1,65;2,82;13,35
Фаст-фуд, креветки, обжаренные в панировке;308;7,84;18,9;27,29
Фаст-фуд, круассан с яйцом, сыром и беконом;289;12,92;16,4;21,5
